"genre","us_creator","type","duration","female_percent","age_13_17","age_18_24","age_25_34","age_35_44","age_45_54","age_55_plus","us_audience","sponsored","monthly_views_growth","followers","uploads_90d","month","dow","live","views"
"Entertainment",1,"media company",11.316667,61.493843,10.27096,41.918377,32.420197,9.1158,3.1706414,3.1040258,47.945908,0,0.032129154,1176.982,435,8,0,0,61.508
"Entertainment",1,"media company",0.8666667,11.730209,3.0993245,26.222485,30.727228,16.106722,12.032264,11.8119755,51.111107,0,0.011374439,286.418,421,9,3,0,12.63
"Sports",1,"media company",0.51666665,13.528852,3.4943414,28.65228,32.568817,15.599187,10.054848,9.630528,38.97518,0,0.028179271,1379.935,470,3,5,0,57.792
"Sports",0,"media company",2.15,15.862578,9.695736,37.110332,30.334578,9.283916,6.4805326,7.0949063,5.107527,0,0.0060207346,1829.584,315,10,1,0,87.848
"General Interest",1,"media company",0.6166667,68.87596,8.112703,41.57929,32.59819,10.104525,3.9411657,3.6641285,47.87738,0,0.0011358326,2114.551,17,6,3,0,44.842
"Entertainment",1,"media company",18.283333,76.532036,3.0458338,42.47403,35.339916,11.917806,3.8541508,3.368265,40.134907,0,0.0147023825,1271.107,163,9,3,0,10.553
"Sports",0,"media company",0.68333334,15.701578,11.042191,34.81823,30.975332,10.55768,6.020647,6.585921,2.4054983,0,0.06603129,297.085,623,9,5,0,20.3
"General Interest",1,"media company",17.933332,53.347057,2.9434195,17.03462,28.961845,21.92587,15.523993,13.610251,64.73527,0,0.094095714,2042.799,12210,4,2,0,17.79
"Sports",1,"media company",1,13.528852,3.4943414,28.65228,32.568817,15.599187,10.054848,9.630528,38.97518,0,0.028179271,1379.935,470,3,0,0,50.007
"Entertainment",1,"media company",2.85,61.493843,10.27096,41.918377,32.420197,9.1158,3.1706414,3.1040258,47.945908,0,0.032129154,1176.982,435,8,3,0,137.935
"Entertainment",1,"media company",0.96666664,28.944565,5.9970284,22.059557,27.234137,17.035625,14.266523,13.407126,72.05832,0,0.07082427,385.37,2106,9,0,0,12.33
"Entertainment",0,"media company",2.4,43.461426,0.8839418,19.28115,31.959578,21.624807,13.706171,12.544348,12.76857,0,0.0019593502,717.405,69,10,1,0,132.011
"Entertainment",1,"media company",3.0333333,53.87798,7.3320045,28.098038,30.223461,15.3465805,9.805565,9.194352,91.630264,1,0.06404511,419.713,2070,5,5,0,11.753
"Music & Dance",1,"influencer",0.65,44.422733,1.096238,26.874151,32.011456,15.686094,12.482748,11.849312,51.02041,0,0.006439381,1446.372,581,6,1,0,38.754
"Music & Dance",1,"media company",3.3,25.778051,2.2062068,41.03131,36.70179,10.715643,4.685424,4.6596293,41.276825,0,0.016901081,1471.489,176,11,2,0,91.457
"Sports",1,"influencer",0.8833333,29.691353,5.7841635,42.242985,31.708538,7.1376348,6.5183835,6.6082945,85.333336,0,0.009295672,261.968,93,10,3,0,11.613
"News & Politics",1,"media company",2.4166667,25.431963,3.860606,16.010315,24.967276,19.243568,18.673203,17.245033,77.71475,0,0.031428333,804.96,1838,10,4,0,182.096
"Music & Dance",1,"influencer",0.93333334,44.422733,1.096238,26.874151,32.011456,15.686094,12.482748,11.849312,51.02041,0,0.006439381,1446.372,581,6,2,0,154.715
"Sports",1,"media company",20.433332,11.651276,12.866714,37.954254,27.716324,7.67207,6.1755853,7.615052,65.09091,0,0.01550382,2420.384,480,9,1,0,12.757
"People & Blogs",0,"influencer",2.0833333,66.687706,1.4749284,34.81551,37.463036,15.802443,5.4236035,5.020482,10.613208,0,0.095846355,2843.164,288,5,4,0,127.042
"Sports",1,"media company",1.15,17.081963,5.4796176,32.012947,32.30553,13.782178,8.235745,8.183978,53.370865,1,0.034968108,1819.858,1115,6,3,0,11.97
"Entertainment",0,"media company",0.8,11.050251,7.3710246,38.25474,32.00519,10.70163,5.863734,5.803676,17.828571,0,0.029067758,510.128,52,12,6,0,39.981
"Entertainment",1,"media company",0.75,50.669956,1.4616486,26.151102,34.46304,19.029196,9.875142,9.019872,64.01591,0,0.026448455,661.258,1108,9,3,0,12.692
"Entertainment",1,"media company",56.933334,0.15351605,0,14.534703,34.239384,25.075855,14.226541,11.923517,52.941177,0,0.035831816,543.466,2259,5,2,0,22.511
"Sports",0,"media company",1.5833334,46.400932,11.894325,39.095104,29.76476,10.688189,4.5034914,4.0541296,2.5717661,1,0.028564503,1666.444,313,9,4,0,16.924
"General Interest",0,"influencer",0.05,65.92898,2.6481757,20.102617,33.92426,22.591888,11.155604,9.577454,24.468084,0,0.050700743,547.424,210,12,3,0,12.671
"Food & Drink",1,"media company",5.2,63.188236,1.7923348,19.616947,30.876783,22.093681,13.823641,11.796612,59.06387,0,0.021668863,2450.791,374,4,0,0,49.58
"Sports",1,"media company",3.9166667,16.935043,6.817526,38.878757,34.051228,9.805595,4.7381554,5.70874,65.300545,0,0.0061239284,955.935,122,10,2,0,12.661
"Entertainment",1,"media company",10.2,29.985422,3.8647492,18.021502,26.141218,18.19851,17.45752,16.316505,78.41887,0,0.06185775,372.529,686,2,5,0,41.003
"Entertainment",1,"media company",58.933334,50.046043,1.8988557,12.158836,26.731018,22.811022,18.99381,17.40646,77.846535,0,0.027487054,897.328,1370,8,0,0,78.316
"Entertainment",0,"media company",1.5833334,11.050251,7.3710246,38.25474,32.00519,10.70163,5.863734,5.803676,17.828571,0,0.029067758,510.128,52,12,1,0,191.086
"Entertainment",1,"media company",0.11666667,28.820848,3.106874,24.219845,27.45611,14.589836,15.828167,14.799166,73,0,0.015493424,552.346,970,9,4,0,16.315
"Entertainment",1,"media company",0.5,76.532036,3.0458338,42.47403,35.339916,11.917806,3.8541508,3.368265,40.134907,0,0.0147023825,1271.107,163,9,0,0,20.583
"Sports",0,"media company",1.8666667,25.430367,1.9183668,26.731756,31.974115,15.585863,12.031504,11.758393,27.653807,0,0.012523378,2135.485,3780,10,3,0,236.356
"News & Politics",1,"media company",6.4333334,27.10851,2.1561315,11.491249,22.526726,19.845272,22.852736,21.127886,83.85503,0,0.04156314,434.019,894,5,1,0,53.608
"Sports",0,"media company",4.366667,6.4850903,2.286808,21.609016,29.55922,18.082258,14.57424,13.88846,27.246376,0,0.029910728,568.82,150,8,1,0,11.362
"Sports",1,"media company",0.4,9.434034,5.642928,39.475525,35.719166,10.6047,4.05764,4.5000415,71.114395,0,0.0416181,2268.115,3327,4,4,0,342.998
"Sports",1,"media company",0.56666666,13.528852,3.4943414,28.65228,32.568817,15.599187,10.054848,9.630528,38.97518,0,0.028179271,1379.935,470,3,5,0,115.44
"Entertainment",1,"media company",3.85,15.834534,2.3738363,24.577614,33.67288,18.695137,10.394393,10.286142,89.55224,0,0.009788586,227.614,183,4,1,0,25.652
"Food & Drink",1,"media company",1.35,56.564503,2.8486438,26.632547,31.839361,17.674862,11.103596,9.900992,71.4077,0,0.023488944,3029.145,1447,11,3,0,292.562
"Sports",1,"media company",9.816667,8.902434,4.976213,32.84769,33.808266,13.27212,7.458144,7.6375656,90.7754,0,0.009212187,1552.598,313,5,4,0,27.176
"Entertainment",1,"media company",13.5,35.7879,3.5179882,24.718567,29.599413,16.385815,13.407138,12.37108,66.59341,0,0.1562251,338.358,1322,6,6,0,57.496
"Sports",0,"media company",18.166666,25.430367,1.9183668,26.731756,31.974115,15.585863,12.031504,11.758393,27.653807,0,0.012523378,2135.485,3780,10,5,0,90.756
"Sports",1,"brand",20.833334,43.33057,4.1966314,26.81446,35.397934,17.669193,8.037559,7.8842216,73.78641,0,0.017535353,4183.037,613,5,6,0,38.831
"Entertainment",0,"media company",0.71666664,30.311445,3.5237331,28.530708,31.822527,15.214183,10.774184,10.134665,42.39455,0,0.020679232,413.702,548,3,6,0,28.896
"Sports",0,"media company",0.7,15.862578,9.695736,37.110332,30.334578,9.283916,6.4805326,7.0949063,5.107527,0,0.0060207346,1829.584,315,10,1,0,65.24
"Entertainment",0,"media company",2.3,32.933502,4.1486044,24.130005,29.433445,16.937069,13.119869,12.231009,55.88723,0,0.0199876,87.461,1551,11,1,0,14.166
"Sports",1,"media company",0.98333335,10.505093,10.546483,33.889412,27.80685,9.051951,8.214585,10.490719,36.180557,1,0.011849512,2869.787,838,4,5,0,55.836
"Entertainment",0,"influencer",24.616667,53.24242,17.928343,39.69,28.60838,8.128224,2.9689186,2.676141,20.689655,0,0.00503122,699.912,134,7,6,0,13.848
"Sports",1,"media company",0.8333333,32.80361,5.6780143,37.14849,33.68692,11.22401,6.0416365,6.220927,72.04916,0,0.019047445,1101.064,4675,6,4,0,49.172
"Sports",1,"media company",1.5833334,20.21877,7.7995143,33.127293,31.213024,12.79496,7.538595,7.5266147,67.18177,0,0.03006551,187.174,1356,4,3,0,40.909
"Sports",0,"media company",0.7,6.4850903,2.286808,21.609016,29.55922,18.082258,14.57424,13.88846,27.246376,0,0.029910728,568.82,150,8,1,0,41.049
"Sports",0,"media company",2.05,6.4850903,2.286808,21.609016,29.55922,18.082258,14.57424,13.88846,27.246376,0,0.029910728,568.82,150,8,1,0,43.443
"Entertainment",0,"media company",2.6666667,11.050251,7.3710246,38.25474,32.00519,10.70163,5.863734,5.803676,17.828571,0,0.029067758,510.128,52,12,4,0,77.046
"Sports",0,"media company",1.9833333,11.6449585,4.5057755,33.620968,32.90389,11.937218,8.244027,8.788121,8.078737,1,0.0061063403,694.719,247,5,5,0,30.141
"News & Politics",1,"media company",0.15,27.10851,2.1561315,11.491249,22.526726,19.845272,22.852736,21.127886,83.85503,0,0.04156314,434.019,894,5,1,0,12.338
"News & Politics",1,"media company",2.7666667,32.66832,4.904507,21.414772,28.508455,17.758917,14.1746235,13.238727,76.71624,0,0.030901523,505.537,4055,12,5,0,172.588
"Entertainment",1,"media company",2.8833334,35.7879,3.5179882,24.718567,29.599413,16.385815,13.407138,12.37108,66.59341,0,0.1562251,338.358,1322,6,3,0,25.808
"Sports",1,"brand",0.41666666,43.33057,4.1966314,26.81446,35.397934,17.669193,8.037559,7.8842216,73.78641,0,0.017535353,4183.037,613,5,3,0,252.504
"Entertainment",1,"media company",0.51666665,11.651276,12.866714,37.954254,27.716324,7.67207,6.1755853,7.615052,65.09091,0,0.031407878,245.405,217,6,2,0,17.148
"People & Blogs",1,"media company",0.93333334,42.025642,16.857727,46.929157,28.510153,4.501136,1.4900337,1.7117895,41.332016,0,0.025919706,2086.909,1244,5,1,0,222.456
"Entertainment",1,"media company",1.0166667,39.018547,4.607648,20.73358,28.336338,18.202452,14.548178,13.571806,78.09475,0,0.043762535,351.197,1370,4,2,0,22.105
"News & Politics",1,"media company",0.7,29.677313,6.429691,21.7377,27.000431,16.685884,14.544026,13.60227,73.07008,0,0.026752552,871.833,3662,5,3,0,190.403
"Entertainment",0,"media company",0.6666667,50.265896,18.423414,38.472553,28.386059,7.816615,3.2401488,3.6612098,6.542056,0,0.030893207,2216.384,1098,9,1,0,127.323
"Entertainment",1,"media company",0.5,28.820848,3.106874,24.219845,27.45611,14.589836,15.828167,14.799166,73,0,0.015493424,552.346,970,9,6,0,20.26
"People & Blogs",1,"influencer",6.7833333,81.63268,0.41525328,19.022726,39.497616,24.82687,8.248693,7.98884,71.875,0,0.010242628,261.392,55,10,3,0,54.699
"Food & Drink",1,"media company",5.016667,63.188236,1.7923348,19.616947,30.876783,22.093681,13.823641,11.796612,59.06387,0,0.021668863,2450.791,374,4,4,0,46.996
"Sports",0,"media company",0.73333335,6.4850903,2.286808,21.609016,29.55922,18.082258,14.57424,13.88846,27.246376,0,0.029910728,568.82,150,9,5,0,29.475
"Sports",0,"media company",1.0666667,25.430367,1.9183668,26.731756,31.974115,15.585863,12.031504,11.758393,27.653807,0,0.012523378,2135.485,3780,10,4,0,152.534
"Entertainment",1,"media company",54.933334,34.60032,5.319045,27.155289,27.917847,14.428255,13.085121,12.094444,65.63061,0,0.009271974,944.657,2744,12,1,0,64.627
"Entertainment",1,"media company",0.68333334,28.780329,1.4986134,13.857537,22.557587,17.525473,23.027748,21.533041,81.95876,0,0.030132711,505.678,4954,10,0,0,38.876
"Sports",0,"media company",4.95,22.013027,12.881875,36.121464,30.695204,9.863265,4.92497,5.513222,3.8732395,0,0.029033318,283.155,553,4,3,0,11.884
"Sports",0,"media company",1.4333333,16.333504,5.19692,32.389427,32.79572,12.630911,8.255546,8.73148,19.415668,0,0.06685154,3887.711,3391,7,5,0,177.244
"General Interest",1,"media company",0.85,17.665186,7.554438,29.542273,33.758846,15.429296,6.934198,6.7809486,49.488056,0,0.0034463825,756.768,82,5,2,0,33.412
"Entertainment",1,"media company",0.96666664,25.138157,0,18.014399,28.26001,20.48569,17.853323,15.386577,40.425533,1,0.03272504,194.451,59,6,4,0,11.581
"Sports",0,"media company",2.5666666,15.228855,6.6288805,38.51869,32.27271,9.790615,5.936963,6.8521442,23.583181,0,0.04487643,229.898,577,5,2,0,10.41
"Entertainment",1,"media company",12.933333,34.60032,5.319045,27.155289,27.917847,14.428255,13.085121,12.094444,65.63061,0,0.009271974,944.657,2744,12,2,0,86.932
"Sports",0,"media company",3.2666667,15.862578,9.695736,37.110332,30.334578,9.283916,6.4805326,7.0949063,5.107527,0,0.0060207346,1829.584,315,11,3,0,109.477
"Sports",0,"media company",0.85,25.430367,1.9183668,26.731756,31.974115,15.585863,12.031504,11.758393,27.653807,0,0.012523378,2135.485,3780,10,6,0,95.8
"Sports",1,"media company",5.3166666,16.935043,6.817526,38.878757,34.051228,9.805595,4.7381554,5.70874,65.300545,0,0.0061239284,955.935,122,11,3,0,10.627
"Entertainment",1,"media company",0.1,73.633934,0.96411204,20.348577,33.706028,23.56476,11.583149,9.833375,66.313934,0,0.016415091,603.811,297,5,1,0,21.25
"Entertainment",0,"media company",1.3166667,54.10969,6.7418785,45.632515,32.648315,8.224312,3.4565177,3.2964594,37.77778,1,0.004755623,341.295,234,5,2,0,139.131
"Entertainment",1,"media company",2.6666667,32.563206,3.19976,16.833366,27.804842,19.284258,17.050528,15.827246,73.43413,0,0.049599294,394.668,591,1,1,0,30.511
"Entertainment",1,"media company",7.7833333,65.088066,2.1103046,37.14621,35.366066,12.496541,6.5648956,6.3159847,67.578125,0,0.00865764,258.43,406,5,1,0,11.032
"Sports",1,"media company",4.516667,6.8591237,8.05351,48.21221,30.736689,4.9150186,3.5365477,4.546023,65,0,0.025070798,1531.734,444,12,6,0,11.135
"Sports",0,"media company",3.6333334,9.167768,6.781342,29.485651,29.436434,9.941211,12.866281,11.489079,29.166666,0,0.011856244,380.819,347,6,2,0,13.833
"Sports",1,"brand",8.833333,43.33057,4.1966314,26.81446,35.397934,17.669193,8.037559,7.8842216,73.78641,0,0.017535353,4183.037,613,6,4,0,109.069
"Sports",1,"media company",8.683333,10.505093,10.546483,33.889412,27.80685,9.051951,8.214585,10.490719,36.180557,1,0.011849512,2869.787,838,5,2,0,52.974
"Entertainment",1,"media company",0.5833333,22.083242,2.2161155,35.075935,37.23997,13.309007,5.945091,6.2138815,3.686183,0,0.029079113,397.616,454,4,2,0,11.693
"Sports",1,"media company",1.95,75.32657,5.1563888,47.84454,33.98614,8.561638,2.3262172,2.125077,29.715473,0,0.0060690884,2073.97,133,11,4,0,108.687
"Sports",1,"media company",1.95,11.651276,12.866714,37.954254,27.716324,7.67207,6.1755853,7.615052,65.09091,0,0.01550382,2420.384,480,10,6,0,86.507
"Sports",0,"media company",0.36666667,15.862578,9.695736,37.110332,30.334578,9.283916,6.4805326,7.0949063,5.107527,1,0.0060207346,1829.584,315,11,1,0,48.708
"Sports",0,"influencer",0.96666664,9.061082,2.7437441,24.949844,32.754242,17.089178,11.167324,11.295666,6.4771323,0,0.026750514,734.402,504,6,1,0,90.94
"People & Blogs",1,"brand",0.85,29.898666,4.6852508,24.740814,33.7749,18.866713,9.343903,8.58842,58.097683,0,0.01742966,409.747,95,5,4,0,69.429
"Sports",0,"media company",0.5,22.013027,12.881875,36.121464,30.695204,9.863265,4.92497,5.513222,3.8732395,0,0.029033318,283.155,553,4,2,0,35.304
"Entertainment",1,"media company",22.833334,29.985422,3.8647492,18.021502,26.141218,18.19851,17.45752,16.316505,78.41887,0,0.06185775,372.529,686,3,3,0,23.148
"Entertainment",0,"media company",0.48333332,52.34024,9.359578,45.951912,31.840286,7.4177017,2.7412212,2.689301,22.292324,0,0.0043462766,770.013,204,5,3,0,72.869
"Entertainment",1,"media company",1.1666666,11.730209,3.0993245,26.222485,30.727228,16.106722,12.032264,11.8119755,51.111107,0,0.011374439,286.418,421,10,6,0,21.218
"Entertainment",1,"media company",1.2333333,29.985422,3.8647492,18.021502,26.141218,18.19851,17.45752,16.316505,78.41887,0,0.06185775,372.529,686,3,3,0,20.287
"Entertainment",1,"media company",3.25,50.046043,1.8988557,12.158836,26.731018,22.811022,18.99381,17.40646,77.846535,0,0.027487054,897.328,1370,9,2,0,124.084
"News & Politics",1,"media company",1.7833333,27.10851,2.1561315,11.491249,22.526726,19.845272,22.852736,21.127886,83.85503,0,0.04156314,434.019,894,5,6,0,24.032
"Entertainment",1,"media company",1.2166667,29.521986,3.5600219,13.652271,24.825459,20.786428,19.278122,17.897697,82.07172,0,0.10768048,469.15,2276,11,4,0,134.386
"People & Blogs",1,"brand",0.6333333,29.898666,4.6852508,24.740814,33.7749,18.866713,9.343903,8.58842,58.097683,0,0.01742966,409.747,95,5,6,0,11.394
"Entertainment",0,"media company",0.8666667,52.34024,9.359578,45.951912,31.840286,7.4177017,2.7412212,2.689301,22.292324,0,0.0043462766,770.013,204,5,6,0,41.764
"People & Blogs",1,"media company",10.516666,42.025642,16.857727,46.929157,28.510153,4.501136,1.4900337,1.7117895,41.332016,0,0.025919706,2086.909,1244,6,5,0,353.926
"Entertainment",0,"media company",0.31666666,22.894053,0.67757297,18.308796,28.780457,16.777657,17.786724,17.66879,13.053099,0,0.10122267,2059.944,531,5,1,0,39.434
"Other",1,"media company",1.6833333,31.59428,1.5442086,23.641434,31.763163,15.905099,13.873671,13.272427,72.06349,0,0.0010432611,426.326,41,8,5,0,17.285
"Entertainment",1,"media company",6.85,61.493843,10.27096,41.918377,32.420197,9.1158,3.1706414,3.1040258,47.945908,0,0.032129154,1176.982,435,8,4,0,116.184
"Sports",0,"media company",12.583333,15.862578,9.695736,37.110332,30.334578,9.283916,6.4805326,7.0949063,5.107527,1,0.0060207346,1829.584,315,11,6,1,55.727
"Music & Dance",1,"influencer",3.4333334,44.422733,1.096238,26.874151,32.011456,15.686094,12.482748,11.849312,51.02041,0,0.006439381,1446.372,581,6,4,0,59.363
"Sports",0,"media company",0.5,18.62843,16.55109,32.824577,27.964357,10.775853,5.898535,5.98559,3.211009,0,0.031124732,270.694,266,6,5,0,16.077
"Sports",0,"media company",3.25,79.48232,3.091419,41.780888,36.278748,12.862247,3.221878,2.7648194,37.854954,0,0.029163389,151.079,205,11,0,0,16.286
"Entertainment",1,"media company",1.05,22.083242,2.2161155,35.075935,37.23997,13.309007,5.945091,6.2138815,3.686183,0,0.029079113,397.616,454,4,6,0,20.868
"News & Politics",0,"media company",55.283333,13.0889015,0.7852367,14.859906,27.979029,19.595247,18.81438,17.966204,24.917274,0,0.026773294,464.071,443,8,2,0,82.627
"Entertainment",1,"media company",0.5,21.514862,1.5671835,17.674303,26.892763,17.44984,18.834435,17.581472,64.251205,0,0.05804475,518.464,996,9,2,0,53.814
"Food & Drink",1,"media company",0.7,63.188236,1.7923348,19.616947,30.876783,22.093681,13.823641,11.796612,59.06387,0,0.021668863,2450.791,374,5,1,0,69.241
"Entertainment",1,"brand",0.71666664,40.91119,3.6778064,25.736189,30.993992,14.740877,12.655252,12.195885,86.666664,0,0.004689572,640.351,223,4,4,0,35.243
"Other",0,"media company",0.56666666,61.31751,1.2942038,21.033995,34.527477,20.250048,11.411122,11.483153,8.870968,0,0.024315622,1256.608,127,4,4,0,94.229
"News & Politics",1,"media company",0.26666668,27.10851,2.1561315,11.491249,22.526726,19.845272,22.852736,21.127886,83.85503,0,0.04156314,434.019,894,5,3,0,26.017
"General Interest",1,"media company",1.1166667,75.07167,1.3638327,23.948313,36.918594,21.423466,8.5567875,7.789008,42.34739,0,0.048705954,2568.173,117,12,3,0,23.038
"News & Politics",1,"media company",0.68333334,25.431963,3.860606,16.010315,24.967276,19.243568,18.673203,17.245033,77.71475,0,0.031428333,804.96,1838,4,6,0,37.916
"Sports",1,"media company",1.7666667,12.298852,2.7135527,29.379507,32.524933,15.2200985,10.330266,9.831645,38.58816,0,0.012506171,303.419,337,11,1,0,28.58
